,city,trips_in_first_30_days,avg_rating_of_driver,avg_surge,phone,surge_pct,ultimate_black_user,weekday_pct,avg_dist,avg_rating_by_driver,rider_didnot_rate,active
43635,2,3,4.5,1.0,0.0,0.0,0,36.4,6.3,5.0,0,1
12686,0,0,5.0,1.0,1.0,0.0,0,100.0,0.6000000000000001,3.0,0,0
43419,1,3,4.2,1.0,1.0,0.0,1,60.0,6.32,5.0,0,1
18964,2,12,4.8,1.08,1.0,13.5,1,62.2,2.7800000000000002,4.8,0,1
3072,0,0,5.0,1.0,1.0,0.0,0,0.0,1.49,5.0,0,0
22027,2,1,4.0,1.0,1.0,0.0,0,0.0,5.67,5.0,1,0
41451,2,0,5.0,1.21,1.0,16.7,1,66.7,10.93,5.0,0,1
21907,1,1,5.0,1.0,1.0,0.0,1,0.0,36.37,5.0,0,0
28813,0,1,4.0,1.0,1.0,0.0,1,0.0,4.04,5.0,1,0
10858,0,0,4.0,1.0,1.0,0.0,0,0.0,15.49,5.0,1,0
48072,0,1,5.0,1.08,0.0,11.1,0,100.0,2.65,4.8,0,1
17180,2,2,5.0,1.17,1.0,33.3,0,66.7,1.4100000000000001,5.0,0,1
21967,2,0,5.0,1.0,1.0,0.0,0,0.0,10.0,5.0,0,1
18632,1,3,4.0,1.0,1.0,0.0,1,66.7,2.83,5.0,0,0
23325,2,5,4.7,1.05,1.0,10.0,0,60.0,4.02,4.8,0,0
36799,1,0,5.0,1.0,1.0,0.0,1,100.0,17.98,5.0,0,1
15999,1,0,4.0,1.0,1.0,0.0,1,50.0,17.68,4.5,1,0
41491,2,5,5.0,1.0,1.0,0.0,1,83.3,7.82,5.0,0,1
15135,1,16,4.2,1.11,1.0,7.3,1,78.0,3.95,4.9,0,0
4893,2,0,4.7,1.0,1.0,0.0,0,66.7,3.87,5.0,0,1
26186,0,1,4.0,1.0,0.0,0.0,0,100.0,16.53,5.0,0,0
36217,1,0,3.0,3.0,0.0,100.0,0,0.0,4.71,5.0,0,0
36572,1,0,5.0,1.0,1.0,0.0,1,0.0,0.8,4.5,0,1
11614,2,0,4.2,1.0,1.0,0.0,0,55.6,8.09,5.0,0,1
30866,0,2,4.8,1.16,1.0,12.5,1,50.0,5.98,4.6,0,0
42855,1,1,5.0,1.0,0.0,0.0,0,0.0,4.63,5.0,0,0
36354,1,0,3.0,1.75,1.0,50.0,1,0.0,4.18,3.0,0,0
26446,0,1,3.0,1.0,1.0,0.0,0,100.0,15.35,5.0,0,0
16830,1,1,5.0,1.0,0.0,0.0,0,100.0,13.02,4.0,0,0
26339,2,2,5.0,1.0,1.0,0.0,1,50.0,6.38,5.0,0,1
36040,1,1,4.0,1.0,1.0,0.0,0,0.0,8.01,4.8,1,1
39051,2,0,5.0,1.0,1.0,0.0,0,100.0,8.03,5.0,0,0
28862,1,3,4.8,1.0,1.0,0.0,1,57.1,5.24,4.6,0,1
46670,1,2,5.0,1.0,1.0,0.0,1,50.0,19.67,5.0,0,0
10290,1,12,4.4,1.01,1.0,2.8,0,66.7,4.02,4.5,0,1
24351,1,1,5.0,1.0,1.0,0.0,0,100.0,3.13,3.0,0,0
37808,1,2,3.0,1.0,1.0,0.0,0,66.7,4.92,5.0,0,0
40344,0,0,1.0,1.0,1.0,0.0,0,100.0,7.1,4.0,0,0
5997,0,0,4.5,1.0,1.0,0.0,1,100.0,5.12,4.8,0,1
8811,1,2,4.0,1.0,0.0,0.0,0,0.0,6.98,5.0,0,0
30092,1,1,5.0,1.0,1.0,0.0,1,70.0,3.01,4.9,0,0
14046,1,3,5.0,1.0,1.0,0.0,0,100.0,1.47,5.0,0,0
26188,0,4,5.0,1.03,0.0,5.6,0,61.1,1.6099999999999999,4.5,0,1
30456,1,0,4.0,1.0,0.0,0.0,1,0.0,1.48,5.0,1,0
17406,0,0,4.0,1.0,1.0,0.0,0,100.0,5.1,5.0,0,1
18398,0,0,5.0,1.0,1.0,0.0,1,100.0,4.1,4.8,0,1
15269,1,0,5.0,1.0,1.0,0.0,0,100.0,1.6099999999999999,4.8,0,0
11709,1,1,3.0,1.0,1.0,0.0,0,25.0,1.22,4.7,0,0
47405,1,5,4.7,1.29,1.0,14.3,0,75.0,2.9699999999999998,4.7,0,1
12635,1,1,4.0,1.0,1.0,0.0,0,0.0,0.72,2.0,1,0
8026,0,2,5.0,1.0,1.0,0.0,0,0.0,3.13,5.0,0,0
2298,2,9,4.3,1.09,1.0,10.1,1,74.7,1.47,4.2,0,1
20601,1,1,5.0,1.0,0.0,0.0,1,100.0,1.73,5.0,0,0
41684,1,1,4.0,1.0,1.0,0.0,0,100.0,17.8,5.0,1,0
22532,1,0,4.0,1.0,0.0,0.0,0,50.0,3.12,3.5,1,0
2425,2,1,5.0,1.02,1.0,7.7,1,7.7,3.33,5.0,0,1
26093,1,20,4.8,1.04,1.0,5.1,1,62.8,3.7199999999999998,4.8,0,1
15942,0,1,4.0,3.0,1.0,100.0,0,0.0,2.39,5.0,1,0
11576,2,0,4.9,1.0,1.0,0.0,1,100.0,3.39,4.9,0,1
40791,1,4,4.0,1.1,0.0,20.0,0,80.0,6.42,4.4,0,0
41120,1,0,5.0,1.38,1.0,50.0,0,100.0,12.53,5.0,0,0
9215,0,0,5.0,1.0,1.0,0.0,1,100.0,2.64,5.0,0,0
48438,1,14,4.8,1.0,1.0,0.0,0,100.0,3.58,4.8,0,1
48769,1,1,5.0,2.0,1.0,100.0,0,0.0,6.47,5.0,0,0
44623,1,2,5.0,1.0,0.0,0.0,1,50.0,3.44,5.0,0,0
22349,0,5,4.6,1.04,1.0,4.8,1,52.4,4.19,4.8,0,1
36720,1,0,4.0,1.0,0.0,0.0,1,100.0,16.34,5.0,1,1
23499,0,1,5.0,1.0,1.0,0.0,0,100.0,1.5899999999999999,5.0,0,0
1035,2,4,4.8,1.1400000000000001,0.0,22.2,0,100.0,2.66,4.9,0,0
39181,0,0,5.0,1.0,0.0,0.0,0,100.0,1.42,5.0,0,0
24354,1,3,4.3,1.33,1.0,16.7,0,66.7,4.53,5.0,0,1
22556,0,1,4.0,1.0,1.0,0.0,0,100.0,2.6,5.0,1,0
9446,0,1,4.0,1.0,1.0,0.0,0,0.0,2.68,3.0,1,0
3845,1,1,4.0,1.0,0.0,0.0,0,0.0,6.49,5.0,0,0
18834,2,1,4.0,1.04,1.0,16.7,1,66.7,2.5,4.8,1,1
31435,0,0,5.0,1.0,0.0,0.0,1,100.0,4.58,5.0,0,0
3093,0,1,5.0,1.25,1.0,33.3,1,0.0,1.8399999999999999,5.0,0,0
15710,0,0,4.0,1.0,0.0,0.0,1,100.0,7.8,4.0,1,0
575,2,6,4.9,1.04,1.0,4.3,1,47.8,3.15,4.9,0,1
11477,0,1,5.0,1.0,0.0,0.0,0,0.0,2.32,5.0,0,0
22474,1,0,3.3,1.08,0.0,16.7,1,33.3,4.12,4.8,0,1
28566,1,19,5.0,1.0,1.0,0.0,0,52.6,10.2,4.7,0,0
29131,1,1,5.0,1.09,1.0,25.0,1,25.0,7.9,4.9,0,1
14729,0,1,5.0,1.1,1.0,20.0,0,80.0,5.94,5.0,0,0
44098,1,0,4.0,1.0,1.0,0.0,0,100.0,16.64,5.0,1,0
5174,1,1,4.0,1.0,1.0,0.0,1,100.0,28.32,5.0,1,0
43628,2,6,5.0,1.07,1.0,17.6,1,23.5,1.44,4.6,0,1
10480,1,4,5.0,1.17,1.0,16.7,0,33.3,2.22,5.0,0,0
37064,0,1,4.5,1.0,1.0,0.0,0,37.5,3.5700000000000003,4.9,0,0
17358,1,1,3.0,1.0,1.0,0.0,0,0.0,2.08,3.0,0,0
47968,1,7,4.4,1.0,0.0,0.0,1,100.0,3.5300000000000002,4.9,0,0
41031,1,1,4.0,1.0,1.0,0.0,0,100.0,3.71,4.7,0,0
44466,0,1,4.0,1.0,1.0,0.0,1,100.0,2.1,4.0,1,0
2658,2,2,5.0,1.0,1.0,0.0,0,71.4,2.15,5.0,0,1
11946,0,1,4.0,1.0,1.0,0.0,0,0.0,4.08,5.0,1,0
39835,0,0,4.0,1.0,1.0,0.0,1,0.0,4.0,5.0,0,1
22141,1,6,4.4,1.17,1.0,27.8,0,44.4,5.09,4.6,0,1
25858,1,0,4.9,1.18,1.0,9.1,0,72.7,5.51,4.6,0,0
16595,1,4,5.0,1.0,1.0,0.0,1,37.5,1.78,4.6,0,1
43558,0,0,5.0,1.0,1.0,0.0,0,0.0,3.59,5.0,0,1
2453,0,0,5.0,1.0,1.0,0.0,0,100.0,8.78,4.0,0,0
16750,2,1,4.0,1.0,1.0,0.0,0,0.0,0.0,5.0,1,0
8433,0,1,4.0,1.0,1.0,0.0,0,100.0,23.35,5.0,1,0
18263,2,7,4.9,1.1400000000000001,0.0,20.8,0,62.5,6.77,5.0,0,1
49391,1,8,4.6,1.18,1.0,20.0,0,60.0,8.23,4.9,0,1
30120,1,0,4.0,1.0,0.0,0.0,0,100.0,6.41,5.0,0,0
10575,1,0,5.0,1.0,1.0,0.0,1,100.0,16.64,5.0,0,0
29036,0,1,5.0,1.0,1.0,0.0,0,0.0,4.23,5.0,0,0
37821,2,1,4.0,1.0,1.0,0.0,1,100.0,17.22,5.0,1,0
19508,2,0,4.0,1.0,0.0,0.0,1,100.0,17.63,5.0,1,1
23515,0,2,5.0,2.0,1.0,50.0,0,0.0,4.94,3.0,0,0
7854,2,2,3.8,1.0,1.0,0.0,1,73.3,5.28,4.9,0,1
43814,0,1,4.0,1.0,0.0,0.0,0,100.0,3.2800000000000002,5.0,0,0
41542,1,0,5.0,1.0,0.0,0.0,0,100.0,2.7199999999999998,5.0,0,0
5401,1,1,5.0,1.0,1.0,0.0,0,100.0,18.28,5.0,0,0
33282,1,8,5.0,1.09,1.0,12.9,1,85.7,5.78,4.6,0,1
13247,0,1,4.6,1.05,1.0,13.3,1,66.7,2.2800000000000002,4.4,0,0
30039,1,0,4.0,1.0,1.0,0.0,1,100.0,0.87,4.5,0,0
48568,0,2,5.0,1.13,1.0,50.0,0,0.0,7.22,4.0,0,0
16552,1,1,4.0,1.0,0.0,0.0,1,0.0,5.43,5.0,1,0
6475,1,2,4.0,1.0,0.0,0.0,1,50.0,8.12,4.5,1,0
10785,1,1,4.0,1.0,1.0,0.0,1,0.0,18.22,5.0,1,0
5278,0,0,5.0,1.04,1.0,16.7,0,66.7,2.6,5.0,0,0
1770,1,0,5.0,1.0,1.0,0.0,0,50.0,9.48,5.0,0,1
703,2,5,5.0,1.13,0.0,16.7,0,16.7,4.69,5.0,0,0
9676,1,1,3.0,1.0,1.0,0.0,1,60.0,4.28,3.8,0,1
22275,0,0,5.0,1.0,1.0,0.0,0,0.0,2.05,4.5,0,0
8520,0,1,4.0,1.0,1.0,0.0,0,0.0,3.8,5.0,1,0
3474,0,0,4.0,1.0,1.0,0.0,0,0.0,4.12,5.0,1,0
34005,1,1,5.0,1.0,0.0,0.0,0,45.5,4.71,4.8,0,1
39893,0,1,4.0,1.0,0.0,0.0,1,0.0,16.58,5.0,1,0
7536,1,0,4.3,1.07,1.0,13.3,1,56.7,3.5,4.4,0,1
35801,0,3,4.3,1.0,0.0,0.0,0,87.5,4.75,5.0,0,0
26146,1,0,4.0,1.0,1.0,0.0,0,0.0,1.2,5.0,1,1
25869,0,0,5.0,1.0,0.0,0.0,1,100.0,1.13,5.0,0,0
33835,2,0,5.0,1.0,1.0,0.0,1,100.0,1.34,5.0,0,0
4865,0,0,4.8,1.0,1.0,0.0,0,100.0,1.4,5.0,0,1
296,1,2,5.0,1.0,1.0,0.0,0,33.3,2.96,5.0,0,0
17162,2,0,4.2,1.15,1.0,20.0,1,100.0,1.02,5.0,0,1
14837,2,0,4.0,1.0,1.0,0.0,0,0.0,12.0,5.0,1,1
17976,1,0,5.0,1.0,1.0,0.0,0,0.0,1.33,5.0,0,0
2867,1,0,5.0,1.1,1.0,40.0,0,60.0,4.83,5.0,0,1
32999,1,0,4.0,1.0,1.0,0.0,0,0.0,13.68,5.0,1,0
32487,1,2,3.7,1.0,0.0,0.0,0,75.0,3.5300000000000002,4.6,0,1
21700,1,0,4.0,2.25,0.0,100.0,1,0.0,3.06,5.0,1,0
39191,1,1,3.7,1.0,0.0,0.0,0,66.7,2.73,4.7,0,0
46879,1,3,5.0,1.0,1.0,0.0,1,100.0,7.89,5.0,0,1
31959,1,5,5.0,1.03,0.0,12.5,0,75.0,3.68,5.0,0,1
35709,1,3,4.0,1.0,0.0,0.0,1,75.0,2.77,5.0,0,0
26359,1,0,4.0,1.5,0.0,100.0,0,0.0,1.24,5.0,1,1
11963,1,0,4.0,1.17,1.0,33.3,1,33.3,13.04,5.0,0,1
22798,2,0,5.0,1.0,1.0,0.0,0,100.0,51.38,5.0,0,1
26510,0,0,5.0,1.0,1.0,0.0,1,0.0,1.45,5.0,0,0
37550,0,20,4.1,1.06,1.0,9.3,1,71.0,2.35,4.7,0,1
2034,2,7,4.3,1.02,1.0,7.7,0,100.0,3.2800000000000002,4.8,0,1
13184,2,1,4.0,1.0,1.0,0.0,1,50.0,2.7,5.0,1,1
3781,1,0,5.0,1.0,0.0,0.0,0,0.0,1.34,5.0,0,0
43738,1,2,5.0,1.0,1.0,0.0,0,50.0,3.5700000000000003,5.0,0,0
14904,0,1,5.0,1.0,1.0,0.0,0,50.0,5.5600000000000005,5.0,0,1
6198,1,1,4.0,1.0,1.0,0.0,0,100.0,3.15,5.0,1,0
14856,1,0,5.0,1.0,1.0,0.0,0,100.0,2.17,5.0,0,0
13474,1,11,5.0,1.0,1.0,0.0,0,36.4,8.89,5.0,0,0
10053,1,0,4.0,1.0,1.0,0.0,0,100.0,6.8,4.7,1,1
38279,1,3,4.5,1.25,0.0,40.0,0,20.0,2.71,4.6,0,1
30018,0,0,4.2,1.02,1.0,3.1,0,46.9,2.69,4.9,0,1
14990,1,1,4.0,1.0,1.0,0.0,1,0.0,1.44,5.0,1,0
1908,0,3,4.2,1.42,1.0,38.5,0,53.8,2.99,4.8,0,0
4416,0,15,4.6,1.2,1.0,26.5,0,67.6,1.48,4.7,0,1
32696,2,1,5.0,1.0,0.0,0.0,0,66.7,1.69,4.7,0,1
36135,1,6,4.1,1.07,1.0,8.8,1,70.6,3.83,4.8,0,1
24981,1,2,4.5,2.0,0.0,100.0,0,0.0,0.98,5.0,0,0
11696,1,0,4.0,1.0,1.0,0.0,0,0.0,6.33,5.0,1,0
41605,1,2,5.0,1.0,0.0,0.0,0,100.0,11.91,5.0,0,0
17913,0,13,4.9,1.01,1.0,3.3,1,70.0,2.19,4.9,0,1
11567,0,1,4.5,1.5,1.0,50.0,1,0.0,5.89,5.0,0,0
25042,1,0,4.0,1.0,0.0,0.0,0,0.0,8.97,3.0,1,0
254,0,1,4.0,1.0,1.0,0.0,0,100.0,5.38,5.0,1,0
28186,1,2,4.0,1.75,1.0,33.3,1,100.0,1.33,5.0,0,0
3070,0,0,5.0,1.0,1.0,0.0,0,100.0,1.53,5.0,0,0
8894,0,2,4.0,1.0,1.0,0.0,0,100.0,17.67,5.0,1,0
11910,1,0,4.0,1.0,1.0,0.0,0,0.0,2.22,5.0,0,0
22528,0,6,4.1,1.03,1.0,7.7,1,84.6,3.5300000000000002,4.8,0,1
47040,2,3,5.0,1.0,1.0,0.0,1,90.0,11.33,4.7,0,1
40899,2,1,5.0,1.0,0.0,0.0,1,100.0,13.23,5.0,0,1
11591,0,0,5.0,1.16,1.0,9.1,1,63.6,4.1,5.0,0,1
5961,0,1,5.0,1.0,0.0,0.0,1,100.0,0.85,5.0,0,1
38954,2,3,4.8,1.05,1.0,5.0,0,65.0,2.79,4.8,0,1
35749,1,2,4.2,1.0,1.0,0.0,1,93.8,2.24,4.2,0,1
11545,0,2,4.3,1.0,1.0,0.0,1,100.0,1.13,4.8,0,1
13154,2,4,4.8,1.07,1.0,11.1,0,61.1,3.59,5.0,0,1
2750,1,1,4.0,1.0,1.0,0.0,0,0.0,16.47,5.0,0,0
44391,1,0,4.0,1.0,1.0,0.0,0,0.0,11.89,5.0,1,0
34425,1,0,4.9,1.05,1.0,7.1,1,50.0,4.46,5.0,0,1
12535,2,2,4.0,1.25,0.0,50.0,0,0.0,7.95,5.0,0,0
26559,1,0,5.0,1.0,0.0,0.0,0,0.0,6.01,5.0,0,0
47583,0,3,4.8,1.0,0.0,0.0,1,85.7,4.43,4.9,0,0
3010,1,0,5.0,1.0,0.0,0.0,0,100.0,5.96,5.0,0,0
42400,2,1,4.0,1.0,1.0,0.0,1,100.0,0.25,5.0,1,1
6812,1,0,5.0,1.0,0.0,0.0,1,66.7,7.07,5.0,0,0
22233,2,0,4.0,1.0,1.0,0.0,0,100.0,1.74,5.0,1,0
19015,1,1,4.0,1.0,1.0,0.0,0,100.0,3.85,5.0,1,0
35576,1,3,4.8,1.0,1.0,0.0,0,66.7,3.13,4.5,0,1
30131,2,0,4.0,1.0,1.0,0.0,0,100.0,4.26,5.0,1,1
13486,0,0,4.9,1.02,1.0,7.4,0,70.4,3.16,4.7,0,0
24098,1,0,5.0,1.0,1.0,0.0,0,100.0,2.65,5.0,0,0
46912,2,4,4.9,1.11,1.0,18.5,1,29.6,3.47,4.8,0,1
32667,0,0,4.0,1.0,0.0,0.0,0,0.0,0.66,3.0,1,0
42952,1,1,5.0,1.0,1.0,0.0,0,0.0,1.25,5.0,0,0
45488,1,0,4.0,1.0,0.0,0.0,1,0.0,1.07,5.0,0,0
44988,0,5,5.0,1.0,0.0,0.0,0,27.3,3.36,5.0,0,0
27034,0,0,5.0,1.0,0.0,0.0,0,100.0,1.63,5.0,0,0
25522,1,2,4.0,1.0,1.0,0.0,0,100.0,1.19,5.0,0,0
25407,1,2,4.0,1.0,0.0,0.0,0,50.0,2.87,5.0,0,0
49785,1,2,5.0,1.0,0.0,0.0,0,87.5,3.52,4.4,0,1
32439,2,0,4.0,1.0,1.0,0.0,0,50.0,2.11,4.0,0,0
26806,2,0,4.0,1.0,1.0,0.0,0,100.0,1.51,5.0,1,0
49480,1,3,4.3,1.0,1.0,0.0,0,56.0,4.49,4.8,0,1
3263,0,4,5.0,1.34,1.0,35.3,1,58.8,3.09,4.9,0,0
14047,0,1,4.0,3.0,1.0,100.0,0,0.0,0.0,5.0,1,0
14800,1,1,4.0,1.0,1.0,0.0,1,0.0,0.93,1.0,1,0
13112,1,1,5.0,1.0,1.0,0.0,0,100.0,9.04,5.0,0,0
26438,2,1,4.5,1.0,1.0,0.0,0,50.0,2.38,5.0,0,1
4417,1,0,5.0,1.0,0.0,0.0,0,100.0,3.37,4.7,0,0
3060,1,5,4.4,1.0,1.0,0.0,1,80.0,3.7,5.0,0,0
15159,0,1,5.0,1.0,0.0,0.0,0,0.0,8.18,5.0,0,0
14518,1,15,4.6,1.04,1.0,6.3,1,61.5,6.4,4.8,0,1
49914,0,4,5.0,1.0,1.0,0.0,0,100.0,4.18,4.8,0,0
12385,0,0,5.0,1.0,1.0,0.0,0,0.0,3.95,5.0,0,0
1317,1,1,4.0,1.0,1.0,0.0,1,100.0,13.26,5.0,1,0
25240,0,1,5.0,1.0,0.0,0.0,0,0.0,3.7,5.0,0,0
23955,1,5,5.0,1.0,1.0,0.0,0,76.5,3.48,4.9,0,0
42150,1,0,4.0,1.0,1.0,0.0,0,100.0,17.77,4.0,1,0
6108,1,3,5.0,1.0,0.0,0.0,1,66.7,11.43,5.0,0,0
40194,2,2,4.8,1.0,1.0,0.0,0,100.0,3.5700000000000003,4.9,0,1
18029,0,1,3.3,1.0,1.0,0.0,1,100.0,1.43,5.0,0,0
16896,1,1,4.0,1.0,1.0,0.0,1,100.0,20.97,5.0,1,0
15466,0,0,4.2,1.05,0.0,9.1,0,72.7,2.3,4.6,0,0
42782,1,0,4.2,1.0,1.0,0.0,0,100.0,4.87,5.0,0,1
12797,2,2,5.0,1.0,1.0,0.0,1,100.0,0.89,4.0,0,1
30734,1,8,5.0,1.0,1.0,0.0,1,69.6,2.27,4.5,0,1
46955,1,14,4.0,1.0,0.0,1.3,0,71.1,8.1,4.5,0,1
36366,2,0,4.0,3.0,0.0,100.0,1,100.0,4.52,5.0,0,0
16824,1,1,4.0,2.63,0.0,100.0,0,0.0,3.23,5.0,0,0
42456,0,1,5.0,1.0,1.0,0.0,1,100.0,0.75,5.0,0,0
18913,2,0,4.4,1.13,1.0,11.8,1,64.7,4.69,4.9,0,1
7397,1,0,5.0,1.0,1.0,0.0,1,80.0,10.82,4.8,0,0
38776,2,3,4.5,1.1400000000000001,1.0,36.4,1,54.5,3.81,4.8,0,0
10744,0,3,5.0,1.0,1.0,0.0,1,83.3,6.46,5.0,0,1
368,2,0,5.0,1.0,0.0,0.0,0,100.0,5.64,5.0,0,0
24138,0,0,4.7,1.06,1.0,12.5,0,87.5,3.26,5.0,0,0
18247,1,2,3.7,1.11,1.0,14.3,0,85.7,2.59,4.0,0,1
19923,0,0,4.0,1.0,0.0,0.0,0,50.0,5.74,4.8,0,0
853,0,4,4.1,1.0,0.0,0.0,0,81.3,5.05,4.8,0,0
1730,1,0,5.0,1.0,1.0,0.0,0,50.0,3.8,5.0,0,1
39977,0,11,5.0,1.0,1.0,0.0,1,91.3,6.84,4.8,0,0
42508,0,5,4.7,1.04,1.0,14.3,1,100.0,6.8100000000000005,4.4,0,0
14437,1,1,5.0,1.0,1.0,0.0,1,66.7,6.98,4.5,0,0
21979,0,0,5.0,1.0,1.0,0.0,0,100.0,5.53,4.0,0,1
2805,2,1,5.0,1.0,1.0,0.0,0,100.0,15.4,5.0,0,0
35302,1,1,5.0,1.0,1.0,0.0,0,50.0,2.02,4.5,0,0
46534,1,7,4.4,1.0,1.0,0.0,1,100.0,5.52,4.9,0,0
27688,0,1,5.0,1.0,1.0,0.0,0,100.0,13.49,5.0,0,0
17593,2,1,4.0,1.0,1.0,0.0,0,0.0,15.26,5.0,1,0
44157,2,2,4.7,1.04,1.0,7.1,1,35.7,2.94,4.9,0,1
41190,1,5,5.0,1.6,1.0,60.0,0,100.0,2.77,5.0,0,0
25002,2,0,5.0,1.0,1.0,0.0,1,0.0,6.44,5.0,0,1
12457,1,0,5.0,1.0,1.0,0.0,1,100.0,13.7,5.0,0,0
20635,0,0,5.0,1.0,1.0,0.0,1,75.0,2.98,5.0,0,1
15036,1,3,4.7,1.0,1.0,0.0,0,83.3,1.23,4.4,0,1
21627,1,2,5.0,1.0,0.0,0.0,0,33.3,3.12,5.0,0,1
17835,2,2,3.8,1.13,1.0,15.4,0,15.4,2.91,4.7,0,1
37529,2,1,3.0,1.13,1.0,25.0,0,75.0,7.24,5.0,0,0
37289,0,0,3.5,1.0,0.0,0.0,1,14.3,2.93,4.5,0,0
10602,1,0,5.0,1.0,1.0,0.0,0,100.0,13.05,3.0,0,0
29418,0,1,5.0,1.0,1.0,0.0,1,0.0,3.92,3.0,0,0
43666,2,1,4.7,1.29,1.0,28.6,1,100.0,2.06,4.9,0,1
20285,0,0,5.0,1.5,1.0,50.0,0,100.0,8.49,5.0,0,1
44042,1,1,4.8,1.0,1.0,0.0,1,66.7,2.9699999999999998,4.4,0,1
39363,1,13,4.5,1.01,1.0,2.3,0,79.1,3.05,4.6,0,1
35204,0,1,5.0,1.0,1.0,0.0,1,100.0,3.31,5.0,0,0
20399,0,1,4.0,1.0,0.0,0.0,1,100.0,1.78,5.0,0,0
45311,0,2,5.0,1.0,1.0,0.0,0,100.0,5.46,5.0,0,0
46301,1,1,4.0,1.0,1.0,0.0,0,100.0,1.07,4.0,0,0
6782,0,21,4.7,1.07,1.0,6.3,1,74.7,4.44,4.6,0,1
27025,1,1,4.0,1.0,1.0,0.0,1,0.0,2.48,5.0,1,0
38531,1,2,4.8,1.0,1.0,0.0,0,40.0,2.7199999999999998,4.2,0,1
40958,0,17,4.2,1.13,1.0,14.3,1,78.6,2.29,4.6,0,1
16195,2,0,5.0,1.0,0.0,0.0,0,100.0,5.12,5.0,0,0
42278,1,0,4.0,1.0,0.0,0.0,0,0.0,2.5700000000000003,5.0,1,0
12660,1,2,4.9,1.0,1.0,0.0,1,42.1,3.69,4.5,0,1
8718,1,1,5.0,1.0,1.0,0.0,0,100.0,2.31,4.8,0,0
147,1,7,3.7,1.09,1.0,3.8,0,57.7,5.44,4.6,0,1
49898,0,5,4.4,1.16,1.0,25.8,0,64.5,4.92,4.7,0,1
21193,2,0,5.0,1.0,1.0,0.0,0,0.0,2.17,5.0,0,1
32404,0,4,4.9,1.0,1.0,0.0,1,54.5,5.13,4.8,0,1
751,0,1,4.0,1.0,1.0,0.0,0,100.0,2.43,5.0,1,0
38181,0,0,5.0,1.44,1.0,25.0,1,50.0,3.06,4.8,0,0
12913,0,2,4.0,1.02,1.0,10.0,0,20.0,3.17,4.8,0,0
9892,1,0,5.0,1.0,0.0,0.0,0,0.0,3.25,5.0,0,1
35,2,2,5.0,1.0,0.0,0.0,0,100.0,14.16,5.0,0,0
39450,2,6,4.8,1.09,1.0,7.1,1,64.3,2.09,4.7,0,1
45939,2,2,5.0,1.0,1.0,0.0,1,100.0,5.0,4.2,0,1
42035,1,1,5.0,1.0,1.0,0.0,0,100.0,5.09,5.0,0,0
49304,1,0,5.0,1.17,1.0,33.3,1,66.7,5.9,5.0,0,1
38516,1,1,5.0,1.0,0.0,0.0,0,100.0,4.83,5.0,0,0
3415,0,1,5.0,1.08,1.0,6.7,0,73.3,4.08,4.8,0,1
35712,1,4,5.0,1.0,1.0,0.0,1,57.1,6.53,4.6,0,0
12737,0,0,4.0,1.0,1.0,0.0,1,0.0,6.36,5.0,1,0
27350,1,0,4.0,1.0,0.0,0.0,0,100.0,4.89,5.0,1,0
3639,1,0,4.1,1.0,1.0,0.0,1,61.5,5.94,4.5,0,1
46595,0,1,4.7,1.0,1.0,0.0,1,85.7,2.35,4.7,0,1
38983,1,2,4.3,1.0,1.0,0.0,1,63.6,3.37,4.9,0,1
18813,1,2,5.0,1.0,1.0,0.0,0,42.9,1.6099999999999999,4.3,0,0
45593,1,1,4.4,1.0,1.0,0.0,0,78.9,7.72,4.8,0,1
33870,2,0,5.0,1.0,1.0,0.0,0,100.0,3.06,5.0,0,1
8402,2,1,4.9,1.25,1.0,33.3,1,66.7,2.95,4.8,0,1
42934,0,5,3.5,1.06,1.0,6.1,1,54.5,2.42,4.7,0,1
31586,0,6,4.1,1.0,0.0,0.0,1,71.4,6.64,5.0,0,0
37743,2,1,5.0,1.0,1.0,0.0,0,100.0,2.11,5.0,0,0
33279,1,2,4.8,1.08,1.0,16.7,1,100.0,13.29,5.0,0,1
21570,1,12,4.3,1.0,1.0,0.0,1,50.0,1.52,4.9,0,0
48294,1,1,4.0,1.0,1.0,0.0,0,0.0,6.63,5.0,0,0
46699,2,9,4.7,1.04,1.0,9.4,1,43.8,2.38,4.9,0,1
13821,2,3,5.0,1.38,1.0,37.5,1,37.5,2.52,5.0,0,1
17555,0,9,5.0,1.21,0.0,26.7,1,90.0,7.99,4.8,0,1
36069,1,2,5.0,1.0,0.0,0.0,0,0.0,8.33,5.0,0,0
45243,1,0,4.0,1.0,1.0,0.0,0,100.0,0.9500000000000001,4.0,1,1
9566,0,2,5.0,1.0,1.0,0.0,1,100.0,1.31,5.0,0,0
25742,0,3,4.9,1.0,0.0,0.0,1,53.8,2.03,4.8,0,0
21192,1,2,5.0,1.44,1.0,25.0,0,0.0,0.8300000000000001,5.0,0,0
32084,0,1,4.0,1.0,1.0,0.0,1,50.0,8.63,4.0,0,0
42767,2,1,4.0,1.0,1.0,0.0,0,0.0,0.8200000000000001,5.0,1,0
47126,0,0,4.7,1.0,0.0,0.0,1,100.0,2.59,4.5,0,0
40745,1,1,5.0,1.25,0.0,50.0,0,50.0,17.85,5.0,0,0
30187,1,0,4.0,1.0,1.0,0.0,0,0.0,3.88,5.0,0,0
